"Fitness", "Individual", "Variable", "Value"
11.936691422755423, 0, Population, 2050
11.936691422755423, 0, Renovation Cycle, 2089
11.936691422755423, 0, Energy Intensity, 2081
11.936691422755423, 0, Typesplit and Splitshare, 2078
11.936691422755423, 0, Dwelling, 2069
11.312460726919154, 1, Population, 2048
11.312460726919154, 1, Renovation Cycle, 2067
11.312460726919154, 1, Energy Intensity, 2052
11.312460726919154, 1, Typesplit and Splitshare, 2065
11.312460726919154, 1, Dwelling, 2081
10.344445148840192, 2, Population, 2084
10.344445148840192, 2, Renovation Cycle, 2025
10.344445148840192, 2, Energy Intensity, 2051
10.344445148840192, 2, Typesplit and Splitshare, 2042
10.344445148840192, 2, Dwelling, 2085
8.612245653723916, 3, Population, 2079
8.612245653723916, 3, Renovation Cycle, 2074
8.612245653723916, 3, Energy Intensity, 2094
8.612245653723916, 3, Typesplit and Splitshare, 2072
8.612245653723916, 3, Dwelling, 2026
5.1451937182954595, 4, Population, 2029
5.1451937182954595, 4, Renovation Cycle, 2042
5.1451937182954595, 4, Energy Intensity, 2080
5.1451937182954595, 4, Typesplit and Splitshare, 2058
5.1451937182954595, 4, Dwelling, 2071
4.8556374893705705, 5, Population, 2050
4.8556374893705705, 5, Renovation Cycle, 2056
4.8556374893705705, 5, Energy Intensity, 2076
4.8556374893705705, 5, Typesplit and Splitshare, 2092
4.8556374893705705, 5, Dwelling, 2075
3.7026989454795207, 6, Population, 2053
3.7026989454795207, 6, Renovation Cycle, 2051
3.7026989454795207, 6, Energy Intensity, 2089
3.7026989454795207, 6, Typesplit and Splitshare, 2091
3.7026989454795207, 6, Dwelling, 2051
2.7706109069711733, 7, Population, 2057
2.7706109069711733, 7, Renovation Cycle, 2091
2.7706109069711733, 7, Energy Intensity, 2063
2.7706109069711733, 7, Typesplit and Splitshare, 2073
2.7706109069711733, 7, Dwelling, 2069
2.668620711811148, 8, Population, 2050
2.668620711811148, 8, Renovation Cycle, 2093
2.668620711811148, 8, Energy Intensity, 2098
2.668620711811148, 8, Typesplit and Splitshare, 2092
2.668620711811148, 8, Dwelling, 2084
2.4679804220443473, 9, Population, 2041
2.4679804220443473, 9, Renovation Cycle, 2064
2.4679804220443473, 9, Energy Intensity, 2031
2.4679804220443473, 9, Typesplit and Splitshare, 2066
2.4679804220443473, 9, Dwelling, 2057
2.362237563289952, 10, Population, 2053
2.362237563289952, 10, Renovation Cycle, 2035
2.362237563289952, 10, Energy Intensity, 2081
2.362237563289952, 10, Typesplit and Splitshare, 2035
2.362237563289952, 10, Dwelling, 2032
2.3476924968386905, 11, Population, 2040
2.3476924968386905, 11, Renovation Cycle, 2068
2.3476924968386905, 11, Energy Intensity, 2047
2.3476924968386905, 11, Typesplit and Splitshare, 2059
2.3476924968386905, 11, Dwelling, 2058
2.3202713828575767, 12, Population, 2065
2.3202713828575767, 12, Renovation Cycle, 2040
2.3202713828575767, 12, Energy Intensity, 2051
2.3202713828575767, 12, Typesplit and Splitshare, 2073
2.3202713828575767, 12, Dwelling, 2054
2.252944613697365, 13, Population, 2080
2.252944613697365, 13, Renovation Cycle, 2084
2.252944613697365, 13, Energy Intensity, 2059
2.252944613697365, 13, Typesplit and Splitshare, 2033
2.252944613697365, 13, Dwelling, 2038
2.212027780323387, 14, Population, 2039
2.212027780323387, 14, Renovation Cycle, 2076
2.212027780323387, 14, Energy Intensity, 2033
2.212027780323387, 14, Typesplit and Splitshare, 2062
2.212027780323387, 14, Dwelling, 2083
2.079752619224089, 15, Population, 2034
2.079752619224089, 15, Renovation Cycle, 2064
2.079752619224089, 15, Energy Intensity, 2070
2.079752619224089, 15, Typesplit and Splitshare, 2060
2.079752619224089, 15, Dwelling, 2041
2.074679440596031, 16, Population, 2038
2.074679440596031, 16, Renovation Cycle, 2067
2.074679440596031, 16, Energy Intensity, 2058
2.074679440596031, 16, Typesplit and Splitshare, 2049
2.074679440596031, 16, Dwelling, 2044
2.0745298821996654, 17, Population, 2025
2.0745298821996654, 17, Renovation Cycle, 2088
2.0745298821996654, 17, Energy Intensity, 2052
2.0745298821996654, 17, Typesplit and Splitshare, 2037
2.0745298821996654, 17, Dwelling, 2056
1.9580208817897509, 18, Population, 2081
1.9580208817897509, 18, Renovation Cycle, 2057
1.9580208817897509, 18, Energy Intensity, 2066
1.9580208817897509, 18, Typesplit and Splitshare, 2026
1.9580208817897509, 18, Dwelling, 2079
1.8935492995180823, 19, Population, 2091
1.8935492995180823, 19, Renovation Cycle, 2082
1.8935492995180823, 19, Energy Intensity, 2077
1.8935492995180823, 19, Typesplit and Splitshare, 2075
1.8935492995180823, 19, Dwelling, 2044
1.8699913485471316, 20, Population, 2050
1.8699913485471316, 20, Renovation Cycle, 2037
1.8699913485471316, 20, Energy Intensity, 2077
1.8699913485471316, 20, Typesplit and Splitshare, 2094
1.8699913485471316, 20, Dwelling, 2027
1.651761125999132, 21, Population, 2096
1.651761125999132, 21, Renovation Cycle, 2063
1.651761125999132, 21, Energy Intensity, 2058
1.651761125999132, 21, Typesplit and Splitshare, 2056
1.651761125999132, 21, Dwelling, 2069
1.5936045431637735, 22, Population, 2081
1.5936045431637735, 22, Renovation Cycle, 2048
1.5936045431637735, 22, Energy Intensity, 2047
1.5936045431637735, 22, Typesplit and Splitshare, 2095
1.5936045431637735, 22, Dwelling, 2047
1.4890294413508787, 23, Population, 2086
1.4890294413508787, 23, Renovation Cycle, 2039
1.4890294413508787, 23, Energy Intensity, 2062
1.4890294413508787, 23, Typesplit and Splitshare, 2059
1.4890294413508787, 23, Dwelling, 2059
1.3819282556040646, 24, Population, 2074
1.3819282556040646, 24, Renovation Cycle, 2078
1.3819282556040646, 24, Energy Intensity, 2025
1.3819282556040646, 24, Typesplit and Splitshare, 2090
1.3819282556040646, 24, Dwelling, 2099
1.3563849464222069, 25, Population, 2079
1.3563849464222069, 25, Renovation Cycle, 2075
1.3563849464222069, 25, Energy Intensity, 2030
1.3563849464222069, 25, Typesplit and Splitshare, 2074
1.3563849464222069, 25, Dwelling, 2080
1.344539878864002, 26, Population, 2081
1.344539878864002, 26, Renovation Cycle, 2093
1.344539878864002, 26, Energy Intensity, 2036
1.344539878864002, 26, Typesplit and Splitshare, 2045
1.344539878864002, 26, Dwelling, 2050
1.3174486332123219, 27, Population, 2064
1.3174486332123219, 27, Renovation Cycle, 2088
1.3174486332123219, 27, Energy Intensity, 2045
1.3174486332123219, 27, Typesplit and Splitshare, 2065
1.3174486332123219, 27, Dwelling, 2054
1.296712539916665, 28, Population, 2070
1.296712539916665, 28, Renovation Cycle, 2043
1.296712539916665, 28, Energy Intensity, 2088
1.296712539916665, 28, Typesplit and Splitshare, 2035
1.296712539916665, 28, Dwelling, 2092
1.2897955944857595, 29, Population, 2039
1.2897955944857595, 29, Renovation Cycle, 2070
1.2897955944857595, 29, Energy Intensity, 2025
1.2897955944857595, 29, Typesplit and Splitshare, 2086
1.2897955944857595, 29, Dwelling, 2044
1.2774276326329965, 30, Population, 2035
1.2774276326329965, 30, Renovation Cycle, 2088
1.2774276326329965, 30, Energy Intensity, 2032
1.2774276326329965, 30, Typesplit and Splitshare, 2059
1.2774276326329965, 30, Dwelling, 2080
1.2717450627890898, 31, Population, 2075
1.2717450627890898, 31, Renovation Cycle, 2096
1.2717450627890898, 31, Energy Intensity, 2041
1.2717450627890898, 31, Typesplit and Splitshare, 2074
1.2717450627890898, 31, Dwelling, 2085
1.2223053180350574, 32, Population, 2086
1.2223053180350574, 32, Renovation Cycle, 2049
1.2223053180350574, 32, Energy Intensity, 2065
1.2223053180350574, 32, Typesplit and Splitshare, 2054
1.2223053180350574, 32, Dwelling, 2027
1.205995147879825, 33, Population, 2059
1.205995147879825, 33, Renovation Cycle, 2028
1.205995147879825, 33, Energy Intensity, 2089
1.205995147879825, 33, Typesplit and Splitshare, 2029
1.205995147879825, 33, Dwelling, 2091
1.184085974640744, 34, Population, 2057
1.184085974640744, 34, Renovation Cycle, 2081
1.184085974640744, 34, Energy Intensity, 2044
1.184085974640744, 34, Typesplit and Splitshare, 2030
1.184085974640744, 34, Dwelling, 2091
1.1368766829132855, 35, Population, 2035
1.1368766829132855, 35, Renovation Cycle, 2078
1.1368766829132855, 35, Energy Intensity, 2035
1.1368766829132855, 35, Typesplit and Splitshare, 2087
1.1368766829132855, 35, Dwelling, 2087
1.0972019374218813, 36, Population, 2049
1.0972019374218813, 36, Renovation Cycle, 2072
1.0972019374218813, 36, Energy Intensity, 2031
1.0972019374218813, 36, Typesplit and Splitshare, 2090
1.0972019374218813, 36, Dwelling, 2050
1.091003506619191, 37, Population, 2086
1.091003506619191, 37, Renovation Cycle, 2073
1.091003506619191, 37, Energy Intensity, 2038
1.091003506619191, 37, Typesplit and Splitshare, 2081
1.091003506619191, 37, Dwelling, 2041
1.0542093293221113, 38, Population, 2074
1.0542093293221113, 38, Renovation Cycle, 2055
1.0542093293221113, 38, Energy Intensity, 2067
1.0542093293221113, 38, Typesplit and Splitshare, 2090
1.0542093293221113, 38, Dwelling, 2088
1.0323478960398296, 39, Population, 2086
1.0323478960398296, 39, Renovation Cycle, 2096
1.0323478960398296, 39, Energy Intensity, 2056
1.0323478960398296, 39, Typesplit and Splitshare, 2072
1.0323478960398296, 39, Dwelling, 2038
1.0042922850311915, 40, Population, 2037
1.0042922850311915, 40, Renovation Cycle, 2062
1.0042922850311915, 40, Energy Intensity, 2070
1.0042922850311915, 40, Typesplit and Splitshare, 2066
1.0042922850311915, 40, Dwelling, 2076
0.9851146746702375, 41, Population, 2068
0.9851146746702375, 41, Renovation Cycle, 2041
0.9851146746702375, 41, Energy Intensity, 2098
0.9851146746702375, 41, Typesplit and Splitshare, 2072
0.9851146746702375, 41, Dwelling, 2036
0.9383027630152276, 42, Population, 2037
0.9383027630152276, 42, Renovation Cycle, 2067
0.9383027630152276, 42, Energy Intensity, 2092
0.9383027630152276, 42, Typesplit and Splitshare, 2042
0.9383027630152276, 42, Dwelling, 2045
0.9331320602349159, 43, Population, 2037
0.9331320602349159, 43, Renovation Cycle, 2088
0.9331320602349159, 43, Energy Intensity, 2036
0.9331320602349159, 43, Typesplit and Splitshare, 2036
0.9331320602349159, 43, Dwelling, 2046
0.8606272353901903, 44, Population, 2056
0.8606272353901903, 44, Renovation Cycle, 2061
0.8606272353901903, 44, Energy Intensity, 2089
0.8606272353901903, 44, Typesplit and Splitshare, 2091
0.8606272353901903, 44, Dwelling, 2091
0.8246072312702735, 45, Population, 2087
0.8246072312702735, 45, Renovation Cycle, 2066
0.8246072312702735, 45, Energy Intensity, 2078
0.8246072312702735, 45, Typesplit and Splitshare, 2025
0.8246072312702735, 45, Dwelling, 2096
0.8235354924904814, 46, Population, 2083
0.8235354924904814, 46, Renovation Cycle, 2065
0.8235354924904814, 46, Energy Intensity, 2041
0.8235354924904814, 46, Typesplit and Splitshare, 2074
0.8235354924904814, 46, Dwelling, 2067
0.7938080554840281, 47, Population, 2037
0.7938080554840281, 47, Renovation Cycle, 2069
0.7938080554840281, 47, Energy Intensity, 2080
0.7938080554840281, 47, Typesplit and Splitshare, 2096
0.7938080554840281, 47, Dwelling, 2042
0.747350705215865, 48, Population, 2059
0.747350705215865, 48, Renovation Cycle, 2083
0.747350705215865, 48, Energy Intensity, 2082
0.747350705215865, 48, Typesplit and Splitshare, 2049
0.747350705215865, 48, Dwelling, 2068
0.7049530197656312, 49, Population, 2042
0.7049530197656312, 49, Renovation Cycle, 2071
0.7049530197656312, 49, Energy Intensity, 2062
0.7049530197656312, 49, Typesplit and Splitshare, 2081
0.7049530197656312, 49, Dwelling, 2097
0.7035325962202964, 50, Population, 2032
0.7035325962202964, 50, Renovation Cycle, 2076
0.7035325962202964, 50, Energy Intensity, 2081
0.7035325962202964, 50, Typesplit and Splitshare, 2037
0.7035325962202964, 50, Dwelling, 2037
0.7015540107045966, 51, Population, 2085
0.7015540107045966, 51, Renovation Cycle, 2084
0.7015540107045966, 51, Energy Intensity, 2028
0.7015540107045966, 51, Typesplit and Splitshare, 2037
0.7015540107045966, 51, Dwelling, 2093
0.6985616903647021, 52, Population, 2054
0.6985616903647021, 52, Renovation Cycle, 2034
0.6985616903647021, 52, Energy Intensity, 2030
0.6985616903647021, 52, Typesplit and Splitshare, 2067
0.6985616903647021, 52, Dwelling, 2025
0.6945831878785833, 53, Population, 2091
0.6945831878785833, 53, Renovation Cycle, 2064
0.6945831878785833, 53, Energy Intensity, 2079
0.6945831878785833, 53, Typesplit and Splitshare, 2049
0.6945831878785833, 53, Dwelling, 2038
0.6876717070776381, 54, Population, 2031
0.6876717070776381, 54, Renovation Cycle, 2072
0.6876717070776381, 54, Energy Intensity, 2094
0.6876717070776381, 54, Typesplit and Splitshare, 2095
0.6876717070776381, 54, Dwelling, 2079
0.674671489287634, 55, Population, 2029
0.674671489287634, 55, Renovation Cycle, 2076
0.674671489287634, 55, Energy Intensity, 2099
0.674671489287634, 55, Typesplit and Splitshare, 2061
0.674671489287634, 55, Dwelling, 2046
0.6568004224643659, 56, Population, 2027
0.6568004224643659, 56, Renovation Cycle, 2076
0.6568004224643659, 56, Energy Intensity, 2039
0.6568004224643659, 56, Typesplit and Splitshare, 2095
0.6568004224643659, 56, Dwelling, 2038
0.6454911330702995, 57, Population, 2064
0.6454911330702995, 57, Renovation Cycle, 2060
0.6454911330702995, 57, Energy Intensity, 2099
0.6454911330702995, 57, Typesplit and Splitshare, 2070
0.6454911330702995, 57, Dwelling, 2062
0.6386228509444422, 58, Population, 2068
0.6386228509444422, 58, Renovation Cycle, 2079
0.6386228509444422, 58, Energy Intensity, 2098
0.6386228509444422, 58, Typesplit and Splitshare, 2059
0.6386228509444422, 58, Dwelling, 2039
0.6353741283459295, 59, Population, 2031
0.6353741283459295, 59, Renovation Cycle, 2034
0.6353741283459295, 59, Energy Intensity, 2060
0.6353741283459295, 59, Typesplit and Splitshare, 2032
0.6353741283459295, 59, Dwelling, 2062
0.6196995705685214, 60, Population, 2048
0.6196995705685214, 60, Renovation Cycle, 2066
0.6196995705685214, 60, Energy Intensity, 2071
0.6196995705685214, 60, Typesplit and Splitshare, 2069
0.6196995705685214, 60, Dwelling, 2035
0.6081022107644073, 61, Population, 2097
0.6081022107644073, 61, Renovation Cycle, 2089
0.6081022107644073, 61, Energy Intensity, 2094
0.6081022107644073, 61, Typesplit and Splitshare, 2070
0.6081022107644073, 61, Dwelling, 2077
0.5773115698214539, 62, Population, 2051
0.5773115698214539, 62, Renovation Cycle, 2093
0.5773115698214539, 62, Energy Intensity, 2040
0.5773115698214539, 62, Typesplit and Splitshare, 2027
0.5773115698214539, 62, Dwelling, 2042
0.5666326447741652, 63, Population, 2064
0.5666326447741652, 63, Renovation Cycle, 2098
0.5666326447741652, 63, Energy Intensity, 2089
0.5666326447741652, 63, Typesplit and Splitshare, 2029
0.5666326447741652, 63, Dwelling, 2073
0.5521023700905588, 64, Population, 2044
0.5521023700905588, 64, Renovation Cycle, 2032
0.5521023700905588, 64, Energy Intensity, 2093
0.5521023700905588, 64, Typesplit and Splitshare, 2032
0.5521023700905588, 64, Dwelling, 2026
0.549971431484007, 65, Population, 2041
0.549971431484007, 65, Renovation Cycle, 2068
0.549971431484007, 65, Energy Intensity, 2076
0.549971431484007, 65, Typesplit and Splitshare, 2039
0.549971431484007, 65, Dwelling, 2070
0.5300203131446972, 66, Population, 2093
0.5300203131446972, 66, Renovation Cycle, 2036
0.5300203131446972, 66, Energy Intensity, 2036
0.5300203131446972, 66, Typesplit and Splitshare, 2092
0.5300203131446972, 66, Dwelling, 2082
0.5185647688339361, 67, Population, 2073
0.5185647688339361, 67, Renovation Cycle, 2075
0.5185647688339361, 67, Energy Intensity, 2046
0.5185647688339361, 67, Typesplit and Splitshare, 2027
0.5185647688339361, 67, Dwelling, 2060
0.5135951917427855, 68, Population, 2074
0.5135951917427855, 68, Renovation Cycle, 2054
0.5135951917427855, 68, Energy Intensity, 2078
0.5135951917427855, 68, Typesplit and Splitshare, 2042
0.5135951917427855, 68, Dwelling, 2061
0.5080966834314907, 69, Population, 2084
0.5080966834314907, 69, Renovation Cycle, 2026
0.5080966834314907, 69, Energy Intensity, 2034
0.5080966834314907, 69, Typesplit and Splitshare, 2033
0.5080966834314907, 69, Dwelling, 2058
0.5002010664823745, 70, Population, 2034
0.5002010664823745, 70, Renovation Cycle, 2098
0.5002010664823745, 70, Energy Intensity, 2039
0.5002010664823745, 70, Typesplit and Splitshare, 2062
0.5002010664823745, 70, Dwelling, 2087
0.49856231109996335, 71, Population, 2089
0.49856231109996335, 71, Renovation Cycle, 2041
0.49856231109996335, 71, Energy Intensity, 2071
0.49856231109996335, 71, Typesplit and Splitshare, 2035
0.49856231109996335, 71, Dwelling, 2089
0.4906204193355221, 72, Population, 2040
0.4906204193355221, 72, Renovation Cycle, 2093
0.4906204193355221, 72, Energy Intensity, 2035
0.4906204193355221, 72, Typesplit and Splitshare, 2062
0.4906204193355221, 72, Dwelling, 2087
0.48572175923978206, 73, Population, 2039
0.48572175923978206, 73, Renovation Cycle, 2057
0.48572175923978206, 73, Energy Intensity, 2076
0.48572175923978206, 73, Typesplit and Splitshare, 2043
0.48572175923978206, 73, Dwelling, 2085
0.4845890804109267, 74, Population, 2078
0.4845890804109267, 74, Renovation Cycle, 2041
0.4845890804109267, 74, Energy Intensity, 2034
0.4845890804109267, 74, Typesplit and Splitshare, 2070
0.4845890804109267, 74, Dwelling, 2088
0.4820362045688241, 75, Population, 2090
0.4820362045688241, 75, Renovation Cycle, 2075
0.4820362045688241, 75, Energy Intensity, 2038
0.4820362045688241, 75, Typesplit and Splitshare, 2078
0.4820362045688241, 75, Dwelling, 2088
0.4814718354627481, 76, Population, 2078
0.4814718354627481, 76, Renovation Cycle, 2077
0.4814718354627481, 76, Energy Intensity, 2099
0.4814718354627481, 76, Typesplit and Splitshare, 2034
0.4814718354627481, 76, Dwelling, 2072
0.47072369645307627, 77, Population, 2027
0.47072369645307627, 77, Renovation Cycle, 2084
0.47072369645307627, 77, Energy Intensity, 2079
0.47072369645307627, 77, Typesplit and Splitshare, 2066
0.47072369645307627, 77, Dwelling, 2056
0.4705857912248831, 78, Population, 2049
0.4705857912248831, 78, Renovation Cycle, 2047
0.4705857912248831, 78, Energy Intensity, 2047
0.4705857912248831, 78, Typesplit and Splitshare, 2053
0.4705857912248831, 78, Dwelling, 2041
0.4687982793555944, 79, Population, 2035
0.4687982793555944, 79, Renovation Cycle, 2049
0.4687982793555944, 79, Energy Intensity, 2067
0.4687982793555944, 79, Typesplit and Splitshare, 2047
0.4687982793555944, 79, Dwelling, 2091
0.4437400748802789, 80, Population, 2071
0.4437400748802789, 80, Renovation Cycle, 2035
0.4437400748802789, 80, Energy Intensity, 2085
0.4437400748802789, 80, Typesplit and Splitshare, 2049
0.4437400748802789, 80, Dwelling, 2038
0.4435569366072631, 81, Population, 2033
0.4435569366072631, 81, Renovation Cycle, 2062
0.4435569366072631, 81, Energy Intensity, 2085
0.4435569366072631, 81, Typesplit and Splitshare, 2095
0.4435569366072631, 81, Dwelling, 2070
0.43715530819675874, 82, Population, 2071
0.43715530819675874, 82, Renovation Cycle, 2091
0.43715530819675874, 82, Energy Intensity, 2039
0.43715530819675874, 82, Typesplit and Splitshare, 2051
0.43715530819675874, 82, Dwelling, 2065
0.4188469095250133, 83, Population, 2041
0.4188469095250133, 83, Renovation Cycle, 2098
0.4188469095250133, 83, Energy Intensity, 2077
0.4188469095250133, 83, Typesplit and Splitshare, 2041
0.4188469095250133, 83, Dwelling, 2038
0.38187354247091604, 84, Population, 2096
0.38187354247091604, 84, Renovation Cycle, 2025
0.38187354247091604, 84, Energy Intensity, 2049
0.38187354247091604, 84, Typesplit and Splitshare, 2048
0.38187354247091604, 84, Dwelling, 2060
0.37824215156613106, 85, Population, 2094
0.37824215156613106, 85, Renovation Cycle, 2086
0.37824215156613106, 85, Energy Intensity, 2090
0.37824215156613106, 85, Typesplit and Splitshare, 2068
0.37824215156613106, 85, Dwelling, 2056
0.36007504522131545, 86, Population, 2031
0.36007504522131545, 86, Renovation Cycle, 2034
0.36007504522131545, 86, Energy Intensity, 2059
0.36007504522131545, 86, Typesplit and Splitshare, 2055
0.36007504522131545, 86, Dwelling, 2044
0.35745965356439713, 87, Population, 2068
0.35745965356439713, 87, Renovation Cycle, 2057
0.35745965356439713, 87, Energy Intensity, 2030
0.35745965356439713, 87, Typesplit and Splitshare, 2081
0.35745965356439713, 87, Dwelling, 2058
0.35653973056669874, 88, Population, 2059
0.35653973056669874, 88, Renovation Cycle, 2056
0.35653973056669874, 88, Energy Intensity, 2048
0.35653973056669874, 88, Typesplit and Splitshare, 2089
0.35653973056669874, 88, Dwelling, 2068
0.35534185062941415, 89, Population, 2033
0.35534185062941415, 89, Renovation Cycle, 2026
0.35534185062941415, 89, Energy Intensity, 2061
0.35534185062941415, 89, Typesplit and Splitshare, 2056
0.35534185062941415, 89, Dwelling, 2058
0.3540206580028136, 90, Population, 2040
0.3540206580028136, 90, Renovation Cycle, 2084
0.3540206580028136, 90, Energy Intensity, 2037
0.3540206580028136, 90, Typesplit and Splitshare, 2046
0.3540206580028136, 90, Dwelling, 2089
0.353150625641852, 91, Population, 2038
0.353150625641852, 91, Renovation Cycle, 2064
0.353150625641852, 91, Energy Intensity, 2071
0.353150625641852, 91, Typesplit and Splitshare, 2065
0.353150625641852, 91, Dwelling, 2035
0.34815554596259773, 92, Population, 2083
0.34815554596259773, 92, Renovation Cycle, 2045
0.34815554596259773, 92, Energy Intensity, 2094
0.34815554596259773, 92, Typesplit and Splitshare, 2068
0.34815554596259773, 92, Dwelling, 2048
0.3420452237599085, 93, Population, 2027
0.3420452237599085, 93, Renovation Cycle, 2029
0.3420452237599085, 93, Energy Intensity, 2059
0.3420452237599085, 93, Typesplit and Splitshare, 2072
0.3420452237599085, 93, Dwelling, 2080
0.340705646550114, 94, Population, 2058
0.340705646550114, 94, Renovation Cycle, 2098
0.340705646550114, 94, Energy Intensity, 2096
0.340705646550114, 94, Typesplit and Splitshare, 2063
0.340705646550114, 94, Dwelling, 2045
0.33920176811070635, 95, Population, 2079
0.33920176811070635, 95, Renovation Cycle, 2095
0.33920176811070635, 95, Energy Intensity, 2085
0.33920176811070635, 95, Typesplit and Splitshare, 2069
0.33920176811070635, 95, Dwelling, 2069
0.33616639516703856, 96, Population, 2080
0.33616639516703856, 96, Renovation Cycle, 2034
0.33616639516703856, 96, Energy Intensity, 2088
0.33616639516703856, 96, Typesplit and Splitshare, 2090
0.33616639516703856, 96, Dwelling, 2049
0.3282137463505317, 97, Population, 2073
0.3282137463505317, 97, Renovation Cycle, 2073
0.3282137463505317, 97, Energy Intensity, 2050
0.3282137463505317, 97, Typesplit and Splitshare, 2051
0.3282137463505317, 97, Dwelling, 2068
0.3255133138997668, 98, Population, 2075
0.3255133138997668, 98, Renovation Cycle, 2052
0.3255133138997668, 98, Energy Intensity, 2044
0.3255133138997668, 98, Typesplit and Splitshare, 2034
0.3255133138997668, 98, Dwelling, 2033
0.3254999858509471, 99, Population, 2032
0.3254999858509471, 99, Renovation Cycle, 2028
0.3254999858509471, 99, Energy Intensity, 2072
0.3254999858509471, 99, Typesplit and Splitshare, 2032
0.3254999858509471, 99, Dwelling, 2099
0.317971296971791, 100, Population, 2092
0.317971296971791, 100, Renovation Cycle, 2073
0.317971296971791, 100, Energy Intensity, 2053
0.317971296971791, 100, Typesplit and Splitshare, 2074
0.317971296971791, 100, Dwelling, 2077
0.31548436631654303, 101, Population, 2047
0.31548436631654303, 101, Renovation Cycle, 2098
0.31548436631654303, 101, Energy Intensity, 2071
0.31548436631654303, 101, Typesplit and Splitshare, 2083
0.31548436631654303, 101, Dwelling, 2095
